credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
0,debt_consolidation,0.1482,172.89,10.6454249,18.51,652,4020,9792,64,8,0,0,1
0,all_other,0.1482,311.2,11.39414193,19.34,657,4139.958333,38329,77.3,0,0,0,1
0,all_other,0.1154,164.98,10.91508846,10,697,3190,2447,65.5,4,0,0,1
0,all_other,0.0964,208.66,9.903487553,10,712,1139,0,10.7,4,0,0,1
0,all_other,0.1249,42.65,10.59663473,10,707,5790,0,51.5,8,0,0,1
0,all_other,0.0838,81.94,8.779557456,6.46,722,1230.041667,0,0.1,2,0,0,1
0,debt_consolidation,0.1312,226.98,11.00209984,13.16,672,5880,5513,88.9,9,0,1,1
0,credit_card,0.1501,693.45,11.28978191,3.11,672,3570,7883,59.3,6,1,0,1
0,all_other,0.1438,89.35,10.6454249,16.91,642,5549,4139,52.4,18,4,1,1
0,debt_consolidation,0.1186,265.17,11.05089001,10.42,687,6388.958333,7406,58.8,14,0,1,1
0,educational,0.1438,61.86,10.59663473,4.11,632,629,6214,55,9,0,0,1
0,all_other,0.1122,164.23,11.01862914,14.48,692,2969,9442,51.3,15,0,0,1
0,debt_consolidation,0.1375,102.17,9.392661929,19.3,667,5668.958333,2545,14.4,4,1,0,1
0,all_other,0.1533,365.69,11.03488966,1.72,642,1470,1437,95.8,13,0,0,1
0,credit_card,0.1501,346.73,10.81977828,7.75,647,1500,16246,83.3,1,0,0,1
0,credit_card,0.1691,284.86,11.00209984,20.22,647,6209,6755,99.3,1,0,0,1
0,all_other,0.1722,464.95,10.37349118,15.98,642,810,6703,79.8,1,0,0,1
0,all_other,0.1628,670.59,11.51292546,9.79,662,449,1603,64.1,1,0,0,1
0,all_other,0.1091,196.18,8.853665428,8.57,682,334,0,25.2,2,0,0,1
0,credit_card,0.1691,489.61,13.12236338,7.47,667,3600,168496,46.1,2,1,0,1
0,debt_consolidation,0.1533,332.6,12.50617724,7.33,682,5009.958333,107007,29.8,5,0,0,1
0,credit_card,0.0996,80.63,9.798127037,2.33,692,928.9583333,2937,43.3,1,0,0,1
0,debt_consolidation,0.1691,318.69,11.15625052,1.35,637,780,2864,81.6,1,0,0,1
0,all_other,0.1565,131.19,8.892886141,17.31,642,3478.958333,0,69.5,1,0,0,1
0,debt_consolidation,0.1596,388.28,10.22976514,12.9,647,3720,2621,51.5,3,0,0,1
0,all_other,0.0743,77.69,10.03451581,0.53,747,3630,416,10.4,5,0,0,1
0,debt_consolidation,0.1375,170.29,9.903487553,0,647,1230,0,0,1,1,0,1
0,debt_consolidation,0.1091,163.48,10.46310334,1.2,677,599.9583333,350,31.8,2,0,0,1
0,home_improvement,0.1596,84.34,10.04324949,15.86,632,569.9583333,231,77,2,0,0,1
0,home_improvement,0.1312,67.51,10.71441777,4.83,642,2489.958333,0,0,1,0,0,1
0,debt_consolidation,0.1375,340.57,10.30895266,2.16,657,629.9583333,1863,51,5,0,0,1
0,all_other,0.1122,131.38,10.16585182,10.85,677,291.9583333,25,2.5,4,0,0,1
0,educational,0.1501,151.69,11.08214255,5.48,642,1739.958333,4982,73.8,6,0,1,1
0,all_other,0.1754,538.84,11.08214255,10.01,647,2368.958333,2469,94.5,0,0,0,1
0,credit_card,0.1754,183.21,10.19241884,13.44,627,419,2798,71.4,0,0,0,1
0,debt_consolidation,0.1786,184.02,11.00209984,5.3,617,720,4333,95.4,4,0,0,1
0,debt_consolidation,0.1375,166.88,10.68051622,3.01,647,1260,1893,90.1,2,0,1,1
0,all_other,0.087,158.31,9.61580548,9.84,727,2220,5243,31.6,4,0,0,1
0,educational,0.1407,82.11,10.54534144,18.51,652,4318.958333,5295,83,0,1,0,1
0,debt_consolidation,0.1754,224.52,10.46310334,19.85,657,5460,17659,58.7,9,0,0,1
0,debt_consolidation,0.1343,169.51,9.903487553,0,652,330,0,0,1,0,0,1
0,small_business,0.1722,305.77,11.00209984,8.84,642,720,5059,79,4,0,0,1
0,home_improvement,0.1407,191.59,9.61580548,2,642,238.9583333,852,77.5,5,0,0,1
0,all_other,0.1407,143.69,10.08580911,12.55,647,2220,0,0,9,0,0,1
0,debt_consolidation,0.1786,432.99,10.6046029,12.83,652,2878.958333,4157,96.7,12,0,1,1
0,all_other,0.087,158.31,10.24065669,1.8,722,900,827,51.7,2,0,0,1
0,all_other,0.1467,316.58,10.49127422,0.33,692,360,136,1.1,8,0,0,1
0,small_business,0.1754,290.97,10.89673933,9.98,642,3450,18865,60.8,0,0,0,1
0,debt_consolidation,0.1596,298.67,10.27505111,11.42,667,4050,3879,71.8,8,0,1,1
0,debt_consolidation,0.1754,376.29,10.34174248,22.37,642,4470,10713,82.4,4,0,0,1
0,small_business,0.1533,870.68,12.01370075,13.35,687,6659,18538,47.3,8,1,1,1
0,all_other,0.1407,205.27,10.49127422,0,647,5879,0,0,0,2,0,1
0,all_other,0.1312,168.76,9.729134165,5.36,652,299.9583333,2486,82.9,0,0,0,1
0,all_other,0.0901,15.91,7.60090246,0,702,238.9583333,0,0,6,0,0,1
0,debt_consolidation,0.1154,131.99,9.825526011,1.3,667,2910,258,86,2,0,0,1
0,credit_card,0.1628,423.55,10.77895629,11.53,652,900,11134,77.5,6,0,0,1
0,small_business,0.1154,659.91,13.33100224,2.33,692,4005.958333,0,0,5,0,0,1
0,home_improvement,0.1028,294.83,10.4341158,10.66,687,599.9583333,1521,27.7,12,0,0,1
0,debt_consolidation,0.1186,23.21,10.0604913,11.33,657,2879.958333,4479,101.8,1,0,0,1
0,small_business,0.1249,836.23,11.31447453,15.13,702,11430,43302,53.8,4,0,0,1
0,credit_card,0.1438,359.95,11.24504602,9.98,642,4679.958333,15918,101.4,6,0,0,1
0,all_other,0.0933,287.59,9.61580548,13.36,717,3268.958333,2588,103.5,0,0,0,1
0,debt_consolidation,0.1438,227.66,10.71441777,15.63,642,2099.958333,5575,66.4,0,1,0,1
0,home_improvement,0.1628,59.12,11.38509209,26.52,652,3959.958333,51914,88.5,0,0,0,1
0,all_other,0.1028,181.44,8.517193191,0,682,238.9583333,0,0,3,0,0,1
0,debt_consolidation,0.1438,240.54,10.30895266,4.04,642,450,2288,53.2,2,0,0,1
0,debt_consolidation,0.1122,246.33,9.903487553,5.46,677,1260,4310,50.7,7,0,0,1
0,credit_card,0.1438,274.9,10.98529272,23.86,677,7258.958333,14301,60.2,4,0,0,1
0,all_other,0.1565,293.87,10.49127422,21.5,642,1830,3896,34.2,3,0,0,1
0,debt_consolidation,0.128,67.2,9.903487553,2.58,652,1830,1123,23.1,4,2,0,1
0,debt_consolidation,0.128,335.98,10.93596004,5.04,662,1049.958333,11766,72.6,0,0,0,1
0,home_improvement,0.0964,385.19,10.37349118,1.99,707,2310,6306,36.7,7,0,0,1
0,debt_consolidation,0.1091,326.97,11.22524339,8,677,2189.958333,1170,49.1,8,0,1,1
0,all_other,0.1407,51.32,9.341368634,22.95,642,329.9583333,1201,75.1,3,0,0,1
0,debt_consolidation,0.1628,882.39,11.69524702,19.02,667,6390.041667,121719,60,5,0,0,1
0,debt_consolidation,0.1312,168.76,9.61580548,8.72,647,1530.041667,5183,46.3,1,1,0,1
0,small_business,0.1596,489.29,11.08214255,21.93,657,6030.041667,254,36.3,6,1,0,1
0,small_business,0.1343,508.53,10.91508846,19.44,672,4860.041667,15973,31.6,8,3,0,1
0,educational,0.1091,326.97,10.66895539,4.19,682,630,58,7.2,1,0,0,1
0,all_other,0.1533,487.59,11.23848862,9.49,652,2789,16075,80.4,1,1,0,1
0,debt_consolidation,0.1659,35.45,9.560997244,27.55,647,2819,7400,77.1,3,0,0,1
0,all_other,0.1438,30.93,10.27505111,3.1,632,420.0416667,997,7.3,4,0,0,1
0,debt_consolidation,0.1122,164.22,11.35040654,7.4,672,3360.041667,2695,29.9,8,0,0,1
0,credit_card,0.1438,137.45,9.61580548,16.32,647,1049,4364,101.5,5,0,0,1
0,debt_consolidation,0.1438,359.95,10.89673933,4.33,642,4529.041667,21964,83.5,4,0,0,1
0,small_business,0.1312,843.8,12.4292162,25.03,762,8460.041667,401941,20.7,1,0,0,1
0,debt_consolidation,0.1059,624.87,10.49127422,0.33,712,300,89,1.6,0,0,0,1
0,all_other,0.0996,51.6,9.798127037,10.33,682,2910,6646,100.7,1,0,0,1
0,major_purchase,0.1438,247.41,10.87804719,15.65,647,2040.041667,11796,74.7,20,0,0,1
0,debt_consolidation,0.1786,557.48,11.8493977,24.04,652,6239.041667,128850,89.6,2,0,0,1
0,debt_consolidation,0.1217,59.94,10.6454249,1.71,657,3150.041667,0,0,2,0,0,1
0,debt_consolidation,0.1059,162.73,11.1519556,13.31,687,7950,5521,55.8,5,0,1,1
0,small_business,0.128,503.97,11.00209984,22.44,687,4859.041667,23,1.3,5,2,0,1
0,home_improvement,0.1249,80.28,10.63055295,20.56,662,2070,18749,83,5,0,0,1
0,debt_consolidation,0.1501,866.76,12.1281111,24.59,697,6510,245886,84.5,7,0,0,1
0,small_business,0.1565,349.85,11.1844214,28.4,692,4470.041667,60134,53,5,0,1,1
0,all_other,0.0743,93.23,9.574983486,0,757,300,0,0,0,0,0,1
0,all_other,0.1091,163.49,12.48370438,8.3,677,7080.041667,2053,2.6,25,0,0,1
0,small_business,0.1628,352.96,10.1266311,5.09,652,3659,14594,97.9,0,0,0,1
0,home_improvement,0.147,276.15,10.83565163,19.13,647,240.0416667,289,28.9,15,0,0,1
0,major_purchase,0.1186,33.15,10.6454249,3.42,657,3180,0,0,2,0,0,1
0,debt_consolidation,0.1059,325.45,11.2515607,16.54,692,4889.041667,18878,40.3,5,0,0,1
0,debt_consolidation,0.1091,408.71,10.49127422,12.27,692,1770,12415,53.3,4,0,0,1
0,debt_consolidation,0.1628,282.37,10.18111929,25,662,2010.041667,8768,71.9,3,0,0,1
0,small_business,0.1375,851.41,12.67607627,22.68,732,8490.041667,407794,20.8,0,0,0,1
0,all_other,0.128,167.99,10.77895629,27.6,712,5580.041667,16513,30.9,6,1,0,1
0,debt_consolidation,0.1533,383.1,10.30895266,18.52,647,1110,4021,72.3,3,0,0,1
0,debt_consolidation,0.0964,188.58,9.798127037,16.13,707,502.0416667,466,46.6,0,0,0,1
0,small_business,0.1122,328.43,10.6454249,0.94,697,390,179,17.9,3,0,0,1
0,all_other,0.1565,524.77,11.1844214,8.73,652,4229.041667,3193,59.1,3,2,0,1
0,debt_consolidation,0.1438,412.35,11.30958454,19.49,657,2340.041667,5191,48.1,14,0,0,1
0,debt_consolidation,0.1059,237.58,11.08214255,12.54,682,2370.041667,1367,6.9,9,0,0,1
0,home_improvement,0.1786,902.06,12.76568843,17.64,657,4230.041667,44827,80.4,14,0,0,1
0,small_business,0.1754,748.08,11.14186178,14.71,652,5099,4668,55.6,2,1,0,1
0,all_other,0.1343,27.13,10.16585182,0,637,540.0416667,0,0,2,0,0,1
0,all_other,0.1659,106.35,9.392661929,17.1,632,1199.041667,7587,97.3,0,0,0,1
0,all_other,0.1122,229.91,11.58988651,21.97,692,6629.041667,7258,42.7,7,0,0,1
0,all_other,0.1154,527.93,12.03171926,6.23,682,5250.041667,16161,78.1,4,0,0,1
0,all_other,0.0996,54.02,8.881836305,17.33,687,540.0416667,2469,29.7,1,0,0,1
0,educational,0.1501,495.79,10.30895266,12.76,657,3270,5830,64.1,1,0,0,1
0,small_business,0.0964,240.74,11.1844214,15.72,712,4950.041667,3943,43.8,4,0,0,1
0,debt_consolidation,0.1343,508.53,11.00209984,2.16,662,3360.041667,3286,84.3,6,0,0,1
0,debt_consolidation,0.1501,350.17,10.55581274,21.81,657,3180.041667,7897,75.2,3,0,0,1
0,debt_consolidation,0.1438,254.29,10.49127422,26.08,682,3180.041667,204,4.6,11,0,0,1
0,small_business,0.1059,325.45,10.81977828,13.9,697,6090.041667,4115,11.6,5,0,0,1
0,debt_consolidation,0.1741,622.13,10.81977828,16.92,647,5490,4693,28.8,8,0,1,1
0,home_improvement,0.1425,274.4,10.91508846,15.53,652,8699,19457,51.1,0,2,0,1
0,educational,0.133,253.79,10.30895266,14.08,662,1960.041667,0,0,7,0,0,1
0,all_other,0.1362,56.09,11.12726298,5.61,682,1470,2324,14,18,0,0,1
0,credit_card,0.1204,232.64,11.05089001,14.55,672,4290,7180,34.4,4,0,0,1
0,home_improvement,0.1078,244.76,11.09741002,5.13,687,3119.041667,12123,21,5,0,0,1
0,all_other,0.1078,326.35,10.36501788,13.01,702,3629,2294,22.9,5,0,0,1
0,credit_card,0.133,406.07,10.70324447,20.14,677,5100,17940,64.5,6,0,0,1
0,debt_consolidation,0.1488,471.52,11.09741002,22.16,662,6840.041667,23802,62.8,6,0,0,1
0,debt_consolidation,0.1583,701.47,11.15625052,13.94,672,4050,11346,103.1,6,0,0,1
0,debt_consolidation,0.1014,355.67,10.6454249,12.94,712,1470,45442,25.8,0,0,0,1
0,credit_card,0.1236,200.32,11.05089001,14.51,667,2880,12508,34.7,5,0,0,1
0,small_business,0.1172,793.94,11.8493977,8.39,707,5280.041667,16298,80.7,8,0,0,1
0,small_business,0.1804,682.76,11.69524702,19.33,647,5160,5094,71.7,3,1,0,1
0,debt_consolidation,0.133,203.04,10.59663473,5.13,657,3179.041667,75,37.5,8,0,0,1
0,debt_consolidation,0.152,208.59,10.49127422,18.53,642,3270,6970,76.6,4,1,0,1
0,debt_consolidation,0.0951,372.44,9.903487553,14.58,737,6900,20245,50.1,1,0,0,1
0,small_business,0.1299,505.34,11.40756495,10.24,672,2250,4162,68.4,14,0,1,1
0,educational,0.1425,171.5,11.05089001,17.22,647,4199.041667,2347,24.7,1,1,0,1
0,debt_consolidation,0.1615,704.63,11.1124479,21.83,667,5220.041667,33295,90.7,4,0,1,1
0,major_purchase,0.133,84.6,10.12502982,0.96,652,180.0416667,177,88.5,1,0,0,1
0,debt_consolidation,0.1551,438.2,11.19821472,19.73,657,6210,26066,98,13,0,1,1
0,home_improvement,0.1804,202.57,10.71441777,25.84,647,1799,10147,89.8,0,0,0,1
0,debt_consolidation,0.1299,203.82,10.71441777,22.77,692,5719.041667,22191,85.3,6,0,1,1
0,debt_consolidation,0.1583,526.1,11.00209984,17.28,657,5400,11096,92.2,2,0,1,1
0,debt_consolidation,0.1457,516.83,10.8177362,25.4,707,6360.041667,11937,52.8,0,0,0,1
0,debt_consolidation,0.1393,102.44,9.392661929,3.9,642,390,1437,79.8,0,0,0,1
0,credit_card,0.1236,534.19,11.31447453,16.27,682,6390.041667,33859,88.7,4,0,0,1
0,debt_consolidation,0.1615,176.16,10.93310697,24.36,652,7379,10402,81.9,3,0,0,1
0,debt_consolidation,0.1425,171.5,10.46310334,21.5,657,4349,4473,106.5,7,0,1,1
0,debt_consolidation,0.1425,411.6,11.15625052,9.77,657,3509.041667,4768,59.6,4,1,0,1
0,credit_card,0.1078,293.72,11.91839057,11.57,687,3450.041667,31629,101.4,2,0,0,1
0,small_business,0.1204,830.84,11.56171563,3.73,702,780,1554,9.1,2,0,1,1
0,debt_consolidation,0.1836,630.39,11.87756858,29.96,667,13979.04167,212629,87.4,3,0,0,1
0,all_other,0.1141,395.2,10.67821472,14.9,692,720,20,0.4,2,0,0,1
0,debt_consolidation,0.1583,526.1,12.01370075,13.52,657,6780.041667,198023,61.3,2,1,0,1
0,debt_consolidation,0.152,208.59,10.31692083,19.96,642,1980.041667,6083,23.9,1,0,0,1
0,small_business,0.1141,395.2,10.90411943,19.46,697,3570.041667,1827,33.2,5,0,0,1
0,small_business,0.1836,726.67,11.9511804,25.27,667,8190.041667,210887,35.5,3,0,0,1
0,debt_consolidation,0.1646,329.97,10.81977828,26.86,662,3600,18579,82.9,0,0,0,1
0,debt_consolidation,0.1709,211.51,10.81977828,26.52,657,7470.041667,18941,98.7,1,0,0,1
0,debt_consolidation,0.1772,360.13,11.30684796,25.91,657,2430.041667,41603,81.1,0,0,0,1
0,all_other,0.092,57.41,10.46310334,10.94,707,3419.041667,10008,84.8,6,0,0,1
0,credit_card,0.1393,61.46,10.29214554,22.13,657,5970.041667,9821,56.8,5,0,2,1
0,debt_consolidation,0.1292,188.48,10.30895266,8.2,662,1019.041667,18718,68.1,2,0,0,1
0,home_improvement,0.1039,30.02,12.20906815,11.85,732,9779,133963,16.8,15,0,0,1
0,debt_consolidation,0.1671,532.63,11.51292546,29.04,692,13530,71002,75.6,1,0,0,1
0,small_business,0.1829,755.91,12.83201108,8.52,652,5039.041667,165108,92.3,4,0,0,1
0,small_business,0.1071,328.47,11.46163217,13.43,737,3600,37055,46.5,8,0,0,1
0,home_improvement,0.1545,418.64,10.858999,9.74,647,4860.041667,13665,49.9,3,0,0,1
0,debt_consolidation,0.1418,57.4,10.25765937,17.47,642,2909,4138,94,2,0,0,1
0,debt_consolidation,0.1861,464.86,11.22524339,29.47,662,3990,22038,78.7,8,0,0,1
0,small_business,0.1545,401.2,10.81977828,7.9,662,727,1509,30.8,7,0,0,1
0,debt_consolidation,0.1387,475.05,10.76587105,25.66,717,4860.041667,33377,49,2,0,0,1
0,small_business,0.1387,402.56,11.14965741,8.8,677,2909,8045,49.7,4,1,0,1
0,debt_consolidation,0.1103,818.83,12.32385568,12.66,712,4409,242194,56,0,0,0,1
0,debt_consolidation,0.1008,129.22,10.77895629,0.75,702,869.0416667,3403,74,0,0,0,1
0,debt_consolidation,0.1766,620.7,11.03488966,20.44,657,6899,28776,51.9,7,0,0,1
0,all_other,0.1008,64.61,10.77895629,0,697,809,0,0,1,0,0,1
0,all_other,0.1513,333.4,11.15625052,16.35,647,3059.041667,29314,89.9,3,0,0,1
0,small_business,0.1387,852.87,11.95761129,20.79,712,7260,188854,0,0,1,1,1
0,all_other,0.145,385.52,11.00209984,5.74,657,1830,8181,87,0,0,0,1
0,debt_consolidation,0.145,172.11,10.91871823,4.54,642,5190,333,33.3,7,0,0,1
0,small_business,0.1829,871.16,12.03750605,7.86,657,4979.041667,26429,30.9,3,0,0,1
0,debt_consolidation,0.1229,100.06,9.744022778,10.91,667,720,4223,38.3,3,0,0,1
0,small_business,0.1134,789.6,11.46163217,18.38,722,5100,148540,74,1,0,0,1
0,educational,0.1134,197.4,9.798127037,3.67,687,567.0416667,745,22.4,3,0,0,1
0,all_other,0.1608,409.16,10.858999,25.55,677,2430.041667,6473,39.7,5,0,0,1
0,debt_consolidation,0.1513,243.11,11.58988651,27.63,682,6690.041667,7384,43.4,9,0,0,1
0,debt_consolidation,0.1166,115.69,10.4487146,16.23,677,1320.041667,5593,25.4,5,0,0,1
0,home_improvement,0.1166,809.78,11.90158345,18.43,722,13499,247970,93.6,12,0,0,1
0,small_business,0.1576,796.26,11.15625052,29.21,732,8250.041667,57143,52.7,2,0,0,1
0,debt_consolidation,0.1418,493.42,10.46310334,17.93,662,929.0416667,11569,64.3,1,0,0,1
0,debt_consolidation,0.1703,535.02,11.51292546,10.85,642,4139.041667,15827,76.1,1,2,0,1
0,home_improvement,0.1861,241.55,11.9511804,28.17,657,7380,28519,89.1,4,0,1,1
0,all_other,0.1229,166.77,11.26446411,8.15,667,2819.041667,4476,59.7,6,1,0,1
0,all_other,0.164,185.62,10.66895539,22.75,647,4143.041667,6970,62.8,0,2,0,1
0,debt_consolidation,0.1197,338.64,11.11542853,16.66,682,4320.041667,8712,72,5,0,0,1
0,all_other,0.1292,471.18,11.69524702,22.71,692,3479.041667,10388,60.4,4,0,0,1
0,debt_consolidation,0.1734,644.8,11.38509209,10.73,652,4230.041667,12781,46,0,4,0,1
0,debt_consolidation,0.1671,536.18,10.81977828,16.22,647,6870.041667,36469,77.8,3,0,0,1
0,all_other,0.1829,435.58,11.53272809,14.8,652,4148.041667,52775,69.7,1,0,0,1
0,all_other,0.1071,49.72,8.188689124,11.33,682,1068,3757,52.9,1,0,0,1
0,debt_consolidation,0.145,254.72,10.26646261,16.78,652,1199,5880,52.4,1,0,0,1
0,credit_card,0.1261,107.23,11.26076496,16.72,667,10320,80837,58,4,0,0,1
0,educational,0.0976,160.78,10.71441777,0,717,420,0,0,4,0,0,1
0,all_other,0.1324,169.05,10.23995979,19.54,667,3960.041667,13542,56.4,5,1,0,1
0,all_other,0.1039,811.27,13.45883561,0.81,737,3630,200583,23.1,1,0,0,1
0,debt_consolidation,0.145,385.52,11.23848862,20.02,667,3780.041667,7327,50.9,6,0,1,1
0,credit_card,0.1418,350.37,11.69524702,4.94,657,4139.041667,5854,46.5,5,0,2,1
0,debt_consolidation,0.0976,241.16,11.33857208,7.03,737,2580,37241,14.8,6,0,0,1
0,all_other,0.1292,201.94,10.04324949,6.94,662,1800,6934,75.4,12,0,1,1
0,all_other,0.1324,169.05,10.49127422,25.47,717,7620.041667,21991,102.8,0,0,0,1
0,all_other,0.164,282.84,12.07254125,23.84,657,4740,65626,99.6,3,0,0,1
0,all_other,0.1861,419.29,10.91508846,1.66,652,2280,2097,17,4,1,0,1
0,debt_consolidation,0.1671,710.18,11.06663836,20.83,662,3269,11881,50.8,4,0,0,1
0,educational,0.1197,830,12.1281111,22.72,727,5699.041667,226567,0.7,4,0,0,1
0,debt_consolidation,0.0863,316.28,11.3736634,6.74,737,4140,17794,34.8,4,0,0,1
0,home_improvement,0.1829,755.91,11.24504602,11.15,647,2129.041667,6637,72.9,7,0,0,1
0,home_improvement,0.1039,649.02,11.51292546,2.94,727,3300,5207,5.2,8,0,0,1
0,home_improvement,0.164,883.88,11.49272276,3.12,662,4590.041667,7005,38.9,9,0,1,1
0,debt_consolidation,0.1418,188.46,11.15625052,19.46,657,2010.041667,12053,28.5,0,0,0,1
0,credit_card,0.1324,172.43,9.740968623,6.99,657,780,5734,59.1,32,0,0,1
0,all_other,0.1008,113.07,9.392661929,3,707,930.0416667,447,7.8,1,0,0,1
0,all_other,0.1261,804.16,12.36307639,16.84,707,7320,220710,54.5,1,1,0,1
0,all_other,0.1261,201.04,10.65112292,2.22,662,450,689,68.9,0,0,0,1
0,all_other,0.1261,723.74,11.73606902,16.94,687,4020,167006,53.5,3,0,0,1
0,debt_consolidation,0.1797,225.86,10.6454249,28.29,662,4188,28432,57.1,3,1,0,1
0,debt_consolidation,0.1861,185.95,11.08367983,29.2,652,8759.958333,18545,86.3,1,0,0,1
0,debt_consolidation,0.1292,168.28,10.59653473,19.02,667,4469.958333,2594,24.9,5,0,1,1
0,educational,0.145,123.06,10.20359214,21.33,657,2189.958333,20952,63.3,6,0,0,1
0,debt_consolidation,0.1482,248.96,10.89673933,9.67,647,4170,6572,80.1,1,1,0,1
0,debt_consolidation,0.1355,485.63,10.33136626,12.91,667,4079.958333,10442,52.2,15,0,0,1
0,all_other,0.145,258.16,10.77895629,19.63,657,4379.958333,45076,56.8,6,0,0,1
0,all_other,0.1734,375.24,11.00209984,29.3,677,7920,2737,9.6,6,0,0,1
0,debt_consolidation,0.1418,445.45,10.49127422,18.93,667,1298,17784,52,5,0,0,1
0,debt_consolidation,0.1324,38.04,10.52406404,16.81,652,3900,1097,58.1,6,0,1,1
0,all_other,0.1324,497.01,10.08580911,2.7,672,1800,923,21.5,7,0,0,1
0,major_purchase,0.1229,770.46,10.858999,17.03,707,2579.958333,15455,22.4,11,0,0,1
0,debt_consolidation,0.1671,371.96,10.66895539,22.55,642,1380,11967,84.9,2,0,0,1
0,major_purchase,0.1324,338.1,11.09741002,9.13,672,2821,6673,40.9,4,1,0,1
0,major_purchase,0.1324,148.77,10.52406404,18.04,662,3900,1085,57.5,6,0,1,1
0,credit_card,0.145,247.84,10.35421279,17.78,652,3630,8382,64.5,1,2,0,1
0,debt_consolidation,0.1292,84.14,10.71441777,22.32,672,6390,4744,32.1,9,0,0,1
0,debt_consolidation,0.1576,280.31,10.77895629,25.4,677,1980,6814,34.9,8,0,0,1
0,credit_card,0.1418,342.66,11.41861479,12.99,657,3065.958333,7053,44.1,0,2,0,1
0,all_other,0.1355,407.52,10.59663473,3.9,662,3270,6560,37.9,10,0,0,1
0,debt_consolidation,0.1292,176.7,9.903487553,13.38,667,900,3987,97.2,1,0,0,1
0,debt_consolidation,0.145,688.42,11.32659589,25.4,717,6569.958333,26938,75.9,0,0,0,1
0,all_other,0.0945,179.26,11.77528973,3.06,722,4560,1743,19.4,8,0,0,1
0,educational,0.1418,123.36,10.55581274,19.81,652,5219.958333,1682,46.7,7,2,0,1
0,credit_card,0.1482,345.78,11.51292546,9.73,647,4799.958333,19717,95.7,1,0,1,1
0,credit_card,0.1797,503.22,11.09741002,24.71,657,6870,28570,93.7,7,0,0,1
0,educational,0.1261,83.77,10.05057046,3.78,677,660,1548,70.4,3,0,0,1
0,all_other,0.1355,183.39,10.3609124,3.11,657,5879.958333,4383,54.8,5,0,0,1
0,all_other,0.1766,21.59,10.0785327,26.89,642,720,495,99,2,0,0,1
0,all_other,0.0945,224.07,11.51292546,7.6,717,4560,32145,83.1,8,0,0,1
0,debt_consolidation,0.1197,196.71,11.38509209,20.84,687,5189.958333,44040,83.3,17,0,1,1
0,all_other,0.1355,45,11.09741002,11.65,647,4620,11518,94.3,0,0,0,1
0,debt_consolidation,0.1418,143.92,10.40426284,9.2,647,4799.958333,5509,96.6,1,1,1,1
0,debt_consolidation,0.1008,164.76,9.61580548,11.12,707,6209.958333,9115,37.8,11,0,0,1
0,all_other,0.1261,308.26,11.46194791,27.4,747,6959.958333,66423,40.5,7,0,0,1
0,credit_card,0.1829,399.28,11.60823564,11.09,657,2130,40915,2.4,1,0,0,1
0,all_other,0.1355,203.76,10.54534144,25.93,707,6915,39481,92.9,0,0,0,1
0,all_other,0.1482,193.64,11.19821472,20.6,657,3329.958333,2166,83.3,2,0,0,1
0,debt_consolidation,0.1482,167.7,10.91828336,10.4,647,3600,6171,67.1,1,3,1,1
0,all_other,0.1418,270.7,10.77895629,15.1,657,4710,5192,78.7,0,1,0,1
0,credit_card,0.1576,148.04,10.81977828,21.5,652,5519.958333,17817,55.5,1,0,0,1
0,debt_consolidation,0.1229,106.73,10.91508846,9.1,667,3480,1062,59,12,0,0,1
0,debt_consolidation,0.1734,179.12,10.46310334,26.78,652,4230,5101,92.7,5,1,1,1
0,debt_consolidation,0.1134,119.27,10.77895629,13,687,5519.958333,82141,91.8,3,0,0,1
0,all_other,0.1513,266.55,11.8493977,18.08,647,2760,12578,76.7,0,0,0,1
0,debt_consolidation,0.1482,74.35,10.46310334,13.68,642,3900,4207,79.4,4,0,0,1
0,all_other,0.1482,79.53,11.22524339,16.05,652,3029.958333,894,89.4,1,0,0,1
0,debt_consolidation,0.1418,207.31,10.59663473,26.88,702,3096,12531,71.6,0,0,0,1
0,all_other,0.1134,190.82,10.71441777,22.45,712,5129.958333,18933,60.3,9,0,0,1
0,debt_consolidation,0.1766,179.92,11.91839057,27.86,652,5999.958333,110498,99.7,7,0,0,1
0,all_other,0.1513,41.68,10.59663473,24.81,657,3870,7809,85.8,5,1,1,1
0,credit_card,0.1103,58.96,11.26076496,18.24,687,10379.95833,80490,55.2,1,0,0,1
0,debt_consolidation,0.1475,103.63,10.49127422,15.87,642,2127,2779,86.8,1,1,0,1
0,home_improvement,0.1229,116.74,11.03488966,26.74,737,5430,9366,40.7,6,0,0,1
